hexID,species,LAT,LON,NumObs,kingdom
23835,Hyphomonadaceae,-9.4447,147.3486,1,Bacteria
23835,Isosphaeraceae,-9.4447,147.3486,19,Bacteria
23835,Koribacter,-9.4447,147.3486,1,Bacteria
23835,"Mesorhizobium Jarvis et al., 1997",-9.4447,147.3486,1,Bacteria
23835,"Mycobacterium Lehmann & Neumann, 1896",-9.4447,147.3486,8,Bacteria
23835,Nitrosomonadaceae,-9.4447,147.3486,1,Bacteria
23835,Nocardia,-9.4447,147.3486,2,Bacteria
23835,"Novosphingobium Takeuchi, Hamana & Hiraishi, 2001",-9.4447,147.3486,5,Bacteria
23835,"Paenibacillus Ash et al., 1994",-9.4447,147.3486,5,Bacteria
23835,"Paraclostridium Sasi Jyothsna et al., 2016",-9.4447,147.3486,1,Bacteria
23835,"Pedomicrobium Aristovskaya, 1961",-9.4447,147.3486,4,Bacteria
23835,"Phenylobacterium Lingens et al., 1985",-9.4447,147.3486,15,Bacteria
23835,"Planctopirus Scheuner et al., 2015",-9.4447,147.3486,1,Bacteria
23835,"Pseudolabrys Kämpfer et al., 2006",-9.4447,147.3486,13,Bacteria
23835,"Reyranella Pagnier et al., 2011",-9.4447,147.3486,15,Bacteria
23835,"Rhizobacter Goto & Kuwata, 1988",-9.4447,147.3486,3,Bacteria
23835,"Rhodanobacter Nalin et al., 1999",-9.4447,147.3486,5,Bacteria
23835,Rhodanobacteraceae,-9.4447,147.3486,1,Bacteria
23835,"Rhodomicrobium Duchow & Douglas, 1949",-9.4447,147.3486,12,Bacteria
23835,"Rhodoplanes Hiraishi & Ueda, 1994",-9.4447,147.3486,25,Bacteria
23835,Rickettsiales,-9.4447,147.3486,4,Bacteria
23835,"Rugosimonospora Monciardini et al., 2009",-9.4447,147.3486,1,Bacteria
23835,"Schlesneria Kulichevskaya et al., 2007",-9.4447,147.3486,1,Bacteria
23835,"Singulisphaera Kulichevskaya et al., 2008",-9.4447,147.3486,6,Bacteria
23835,Sinorhizobium americanum,-9.464455,147.159114,1,Bacteria
23835,"Sphingomonas Yabuuchi et al., 1990",-9.4447,147.3486,14,Bacteria
23835,"Sporocytophaga Stanier, 1940",-9.4447,147.3486,1,Bacteria
23835,"Streptococcus Rosenbach, 1884",-9.4447,147.3486,1,Bacteria
23835,"Streptomyces Waksman & Henrici, 1943",-9.4447,147.3486,1,Bacteria
23835,Sutterellaceae,-9.4447,147.3486,1,Bacteria
23835,"Terriglobus Eichorst et al., 2007",-9.4447,147.3486,1,Bacteria
23835,Verrucomicrobia,-9.4447,147.3486,1,Bacteria
23835,Xanthobacteraceae,-9.4447,147.3486,81,Bacteria
23835,Xanthomonadaceae,-9.4447,147.3486,1,Bacteria
23835,Xiphinematobacteraceae,-9.4447,147.3486,30,Bacteria
23835,Canistrocarpus cervicornis,-9.52138,147.281999,5,Chromista
23835,Canistrocarpus crispatus,-9.52138,147.281999,10,Chromista
23835,Colpodidae,-9.44475,147.34958,2,Chromista
23835,Colpodidae,-9.43501,147.37553,3,Chromista
23835,Colpodidae,-9.4347,147.34867,4,Chromista
23835,Colpodidae,-9.41755,147.37845,4,Chromista
23835,Colpomenia sinuosa,-9.52138,147.281999,1,Chromista
23835,"Dictyopteris J.V.F.Lamouroux, 1809",-9.52138,147.281999,2,Chromista
23835,Dictyopteris polypodioides,-9.52138,147.281999,2,Chromista
23835,Dictyopteris repens,-9.52138,147.281999,2,Chromista
23835,"Dictyota J.V.F.Lamouroux, 1809",-9.524444,147.285833,1,Chromista
23835,Dictyota adnata,-9.52138,147.281999,2,Chromista
23835,Dictyota bartayresiana,-9.52138,147.281999,11,Chromista
23835,Dictyota canaliculata,-9.52138,147.281999,7,Chromista
23835,Dictyota ceylanica,-9.52138,147.281999,7,Chromista
23835,Dictyota ciliolata,-9.52138,147.281999,23,Chromista
23835,Dictyota friabilis,-9.52138,147.281999,8,Chromista
23835,Dictyota grossedentata,-9.52138,147.281999,6,Chromista
23835,Dictyota stolonifera,-9.52138,147.281999,3,Chromista
23835,Epistylidae,-9.43501,147.37553,2,Chromista
23835,Euplotes balteatus,-9.41166,147.46888,1,Chromista
23835,Euplotidae,-9.42183,147.36922,11,Chromista
23835,Feldmannia mitchelliae,-9.52138,147.281999,1,Chromista
23835,Frustulia interposita,-9.416667,147.45,1,Chromista
23835,Halteriidae,-9.42183,147.36922,3,Chromista
23835,Halteriidae,-9.41755,147.37845,2,Chromista
23835,Holostichidae,-9.4347,147.35164,4,Chromista
23835,Hormophysa cuneiformis,-9.52138,147.281999,5,Chromista
23835,Hydroclathrus clathratus,-9.52138,147.281999,3,Chromista
23835,Lobophora variegata,-9.52138,147.281999,3,Chromista
23835,Oxytrichidae,-9.42183,147.36922,24,Chromista
23835,"Padina M.Adanson, 1763",-9.52138,147.281999,3,Chromista
23835,Padina australis,-9.52138,147.281999,5,Chromista
23835,Padina boergesenii,-9.52138,147.281999,1,Chromista
23835,Padina melemele,-9.52138,147.281999,3,Chromista
23835,Padina sanctae-crucis,-9.52138,147.281999,5,Chromista
23835,"Plasmodium Marchiafava & Celli, 1885",-9.01,147.1,1,Chromista
23835,Pseudourostylidae,-9.44475,147.34958,3,Chromista
23835,Rosenvingea intricata,-9.52138,147.281999,3,Chromista
23835,SH0929995.09FU,-9.4347,147.34867,4,Chromista
23835,SH1115430.09FU,-9.44475,147.34958,5,Chromista
23835,SH1117617.09FU,-9.41755,147.37845,2,Chromista
23835,SH1117618.09FU,-9.41755,147.37845,1,Chromista
23835,SH1133505.09FU,-9.41755,147.37845,3,Chromista
23835,SH1147437.09FU,-9.42183,147.36922,3,Chromista
23835,SH1163064.09FU,-9.4347,147.35164,7,Chromista
23835,SH1211643.09FU,-9.41755,147.37845,4,Chromista
23835,"Sargassum C.Agardh, 1820",-9.52138,147.281999,11,Chromista
23835,Sargassum duplicatum,-9.52138,147.281999,1,Chromista
23835,Sargassum myriocystum,-9.5,147.166667,1,Chromista
23835,Sirophysalis trinodis,-9.52138,147.281999,2,Chromista
23835,Spathidiidae,-9.44475,147.34958,2,Chromista
23835,Spathidiidae,-9.4347,147.34867,7,Chromista
23835,Spathidiidae,-9.41755,147.37845,2,Chromista
23835,"Spatoglossum Kützing, 1843",-9.52138,147.281999,6,Chromista
23835,"Sphacelaria H.C.Lyngbye, 1818",-9.52138,147.281999,1,Chromista
23835,Spirotrichea,-9.44475,147.34958,2,Chromista
23835,Spirotrichea,-9.43501,147.37553,10,Chromista
23835,Spirotrichea,-9.4347,147.34867,3,Chromista
23835,Spirotrichea,-9.4347,147.35164,9,Chromista
23835,Spirotrichea,-9.42183,147.36922,110,Chromista
23835,Spirotrichea,-9.41755,147.37845,12,Chromista
23835,Stypopodium flabelliforme,-9.52138,147.281999,4,Chromista
23835,Turbinaria conoides,-9.52138,147.281999,5,Chromista
23835,Turbinaria decurrens,-9.52138,147.281999,1,Chromista
23835,Turbinaria ornata,-9.52138,147.281999,1,Chromista
23835,Urostylidae,-9.44475,147.34958,11,Chromista
23835,Urostylidae,-9.4347,147.35164,5,Chromista
23835,Urostylidae,-9.42183,147.36922,3,Chromista
23835,Vorticellidae,-9.4347,147.34867,6,Chromista
23835,Abundisporus fuscopurpureus,-8.983333,147.733333,2,Fungi
23835,Acremonium polychromum,-9.43501,147.37553,2,Fungi
23835,Actinomortierella ambigua,-9.43501,147.37553,3,Fungi
23835,Aderkomyces albostrigosus,-9.45,147.3667,1,Fungi
23835,Aderkomyces dilatatus,-9.45,147.3667,1,Fungi
23835,Agonimia pacifica,-9.433333,147.35,2,Fungi
23835,Allographa nadurina,-9.1333,147.6833,1,Fungi
23835,Allographa rustica,-9.4333,147.35,1,Fungi
23835,Allographa rustica,-9.1333,147.6833,1,Fungi
23835,Allographa striatula,-9.1333,147.6833,1,Fungi
23835,Amandinea M.Choisy ex Scheid. & M.Mayrhofer,-9.383333,147.05,1,Fungi
23835,Amandinea brugierae,-9.133333,147.666667,1,Fungi
23835,Amandinea extenuata,-9.433333,147.35,2,Fungi
23835,Amandinea submontana,-9.133333,147.683333,1,Fungi
23835,Amanita fritillaria,-9.44475,147.34958,2,Fungi
23835,Ancistrosporella australiensis,-9.133333,147.666667,1,Fungi
23835,Ancistrosporella curvata,-9.45,147.36667,2,Fungi
23835,Ancistrosporella curvata,-9.45,147.3667,2,Fungi
23835,Anisomeridium (Müll.Arg.) M.Choisy,-9.516667,147.3,1,Fungi
23835,Anisomeridium anisolobum,-9.433333,147.1,3,Fungi
23835,Anisomeridium foliicola,-9.45,147.3667,1,Fungi
23835,Anisomeridium subnexum,-9.133333,147.683333,1,Fungi
23835,Anisomeridium subprostans,-9.516667,147.3,6,Fungi
23835,Anthracocystis andropogonis-aciculati,-9.435833,147.348333,1,Fungi
23835,Anthracocystis walkeri,-9.42,147.369444,1,Fungi
23835,"Anthracothecium Hampe ex A.Massal., 1860",-9.483333,147.516667,1,Fungi
23835,"Anthracothecium Hampe ex A.Massal., 1860",-9.416667,147.333333,1,Fungi
23835,"Anthracothecium Hampe ex A.Massal., 1860",-9.4,147.333333,1,Fungi
23835,"Anthracothecium Hampe ex A.Massal., 1860",-9.366667,147.55,1,Fungi
23835,Anthracothecium columellatum,-9.483333,147.516667,3,Fungi
23835,Anthracothecium columellatum,-9.433333,147.35,1,Fungi
23835,Anthracothecium columellatum,-9.416667,147.333333,2,Fungi
23835,Anthracothecium columellatum,-9.4,147.333333,1,Fungi
23835,Anthracothecium columellatum,-9.366667,147.55,2,Fungi
23835,Anthracothecium columellatum,-9,147,1,Fungi
23835,Anthracothecium macrosporum,-9.4,147.3333,1,Fungi
23835,Anthracothecium macrosporum,-9,147,1,Fungi
23835,Anthracothecium oculatum,-9.4,147.333333,1,Fungi
23835,Anthracothecium prasinum,-9.45,147.366667,1,Fungi
23835,Anthracothecium prasinum,-9.4167,147.4,1,Fungi
23835,Anthracothecium prasinum,-9.416667,147.4,1,Fungi
23835,Anthracothecium prasinum,-9.3667,147.55,1,Fungi
23835,Anzia Stizenb.,-9.083333,147.633333,1,Fungi
23835,Anzia Stizenb.,-8.916667,147.516667,1,Fungi
23835,Anzia Stizenb.,-8.883333,147.516667,1,Fungi
23835,Anzia isidiosa,-9.15,147.75,1,Fungi
23835,Anzia semiteres,-9.075461,147.634446,1,Fungi
23835,Apiotrichum dehoogii,-9.44475,147.34958,3,Fungi
23835,Apiotrichum dehoogii,-9.43501,147.37553,3,Fungi
23835,Apiotrichum dehoogii,-9.4347,147.34867,6,Fungi
23835,Apiotrichum gracile,-9.44475,147.34958,6,Fungi
23835,Apiotrichum gracile,-9.43501,147.37553,4,Fungi
23835,Apiotrichum gracile,-9.4347,147.34867,7,Fungi
23835,Apiotrichum gracile,-9.4347,147.35164,3,Fungi
23835,Arctomia fascicularis,-9.45,147.3833,1,Fungi
23835,Arecophila gulubiicola,-9,147,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.516667,147.3,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.45,147.3667,2,Fungi
23835,"Arthonia E.Acharius, 1806",-9.433333,147.133333,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.4167,147.4,2,Fungi
23835,"Arthonia E.Acharius, 1806",-9.416667,147.4,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.416667,147.483333,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.383333,147.45,1,Fungi
23835,"Arthonia E.Acharius, 1806",-9.333333,147.233333,1,Fungi
23835,Arthonia antillarum,-9.1833,147.2333,1,Fungi
23835,Arthonia cyanea,-9.45,147.3667,1,Fungi
23835,Arthonia leptosperma,-9.45,147.3667,1,Fungi
23835,Arthonia microsperma,-9.45,147.3667,1,Fungi
23835,Arthonia trilocularis,-9.45,147.3667,1,Fungi
23835,Arthonia trilocularis,-9.416667,147.466667,2,Fungi
23835,Arthopyrenia,-9.0333,146.65,1,Fungi
23835,"Arthothelium A.Massal., 1852",-9.43333,147.35001,1,Fungi
23835,"Arthothelium A.Massal., 1852",-9.13333,147.66667,3,Fungi
23835,"Arthothelium A.Massal., 1852",-9.13333,147.68333,1,Fungi
23835,"Arthothelium A.Massal., 1852",-9.1333,147.6667,2,Fungi
23835,"Arthothelium A.Massal., 1852",-9.1333,147.6833,1,Fungi
23835,Arthothelium ampliatum,-9.45,147.36667,1,Fungi
23835,Arthothelium ampliatum,-9.45,147.3667,1,Fungi
23835,Ascomycota,-9.45,147.3667,1,Fungi
23835,Aspergillus P.Micheli ex Link,-9.478472,147.148058,1,Fungi
23835,Aspergillus flaschentraegeri,-9.41755,147.37845,5,Fungi
23835,Aspergillus insuetus,-9.42183,147.36922,3,Fungi
23835,Aspergillus neoniveus,-9.43501,147.37553,3,Fungi
23835,Aspergillus neoniveus,-9.4347,147.35164,2,Fungi
23835,Aspergillus robustus,-9.41755,147.37845,3,Fungi
23835,Aspergillus subversicolor,-9.42183,147.36922,3,Fungi
23835,"Aspicilia A.Massal., 1852",-9.4167,147.35,1,Fungi
23835,"Aspicilia A.Massal., 1852",-9.416667,147.35,1,Fungi
23835,Aspidothelium Vain.,-9.483333,147.516667,1,Fungi
23835,Aspidothelium scutellicarpum,-9.45,147.3667,1,Fungi
23835,Astrothelium bicolor,-9.4333,147.35,1,Fungi
23835,Astrothelium cinereorosellum,-9.45,147.3667,1,Fungi
23835,Astrothelium eustomum,-9.4333,147.35,1,Fungi
23835,Astrothelium galbineum,-9.45,147.3667,1,Fungi
23835,Astrothelium galligenum,-9.1333,147.6667,1,Fungi
23835,Astrothelium meristosporum,-9.45,147.3667,1,Fungi
23835,Astrothelium meristosporum,-9.4333,147.35,2,Fungi
23835,Astrothelium papillosum,-9.383333,147.45,2,Fungi
23835,Astrothelium papillosum,-9.38333,147.45,1,Fungi
23835,Astrothelium papillosum,-9.3833,147.45,1,Fungi
23835,Astrothelium sexloculatum,-9.4333,147.35,1,Fungi
23835,Astrothelium vulcanum,-9.45,147.3667,1,Fungi
23835,Atractiella rhizophila,-9.43501,147.37553,6,Fungi
23835,Atractiella rhizophila,-9.41755,147.37845,9,Fungi
23835,"Aulaxina Fée, 1825",-9.416667,147.45,2,Fungi
23835,"Aulaxina Fée, 1825",-8.583333,146.85,1,Fungi
23835,Aulaxina microphana,-9.45,147.3667,1,Fungi
23835,Aulaxina minuta,-8.583333,146.85,1,Fungi
23835,Aulaxina opegraphina,-9.45,147.3667,1,Fungi
23835,Aulaxina opegraphina,-9.416667,147.466667,2,Fungi
23835,Australiaena streimannii,-9.433333,147.116667,2,Fungi
23835,Australiaena streimannii,-9.4333,147.1167,1,Fungi
23835,"Bacidia De Not., 1846",-9.45,147.3667,1,Fungi
23835,"Bacidia De Not., 1846",-9.433333,147.35,3,Fungi
23835,"Bacidia De Not., 1846",-9.416667,147.4,1,Fungi
23835,"Bacidia De Not., 1846",-9.1333,147.6667,1,Fungi
23835,"Bacidia De Not., 1846",-9.0667,147.1833,1,Fungi
23835,"Bacidia De Not., 1846",-8.6,146.85,1,Fungi
23835,Bacidia cylindrophora,-9.3833,147.45,1,Fungi
23835,Badimia Vezda,-9.483333,147.516667,1,Fungi
23835,Badimia Vezda,-9.416667,147.45,1,Fungi
23835,"Baeomyces Pers., 1794",-9.4,147.333333,1,Fungi
23835,Basidioascus magus,-9.43501,147.37553,42,Fungi
23835,Basidioascus magus,-9.42183,147.36922,10,Fungi
23835,"Biatora Ach., 1809",-9.4667,147.5167,1,Fungi
23835,"Biatora Ach., 1809",-9.466667,147.516667,1,Fungi
23835,"Biatora Ach., 1809",-9.4333,147.35,1,Fungi
23835,"Biatora Ach., 1809",-9.383333,147.45,1,Fungi
23835,"Biatora Ach., 1809",-9.3833,147.45,1,Fungi
23835,Biatora Fr.,-9.466667,147.516667,1,Fungi
23835,Biatora Fr.,-9.383333,147.45,1,Fungi
23835,Biatoropsis usnearum,-9.433333,147.350006,1,Fungi
23835,Bifiguratus adelaidae,-9.44475,147.34958,11,Fungi
23835,Bifiguratus adelaidae,-9.43501,147.37553,57,Fungi
23835,Bifiguratus adelaidae,-9.42183,147.36922,42,Fungi
23835,"Bilimbia De Not., 1846",-9.1833,147.2333,1,Fungi
23835,Bogoriella apposita,-9.4333,147.35,1,Fungi
23835,Bogoriella megaspora,-9.0667,147.1833,1,Fungi
23835,Bogoriella obovata,-9.45,147.3667,2,Fungi
23835,Boletaceae,-9.44475,147.34958,3,Fungi
23835,Boletaceae,-9.41755,147.37845,2,Fungi
23835,Brigantiaea tricolor,-9.45,147.3833,1,Fungi
23835,Bryorella crassitecta,-9.15,147.71667,1,Fungi
23835,"Buellia De Not., 1846",-9.45,147.3833,3,Fungi
23835,"Buellia De Not., 1846",-9.433333,147.133333,2,Fungi
23835,"Buellia De Not., 1846",-9.433333,147.35,1,Fungi
23835,"Buellia De Not., 1846",-9.4333,147.35,3,Fungi
23835,"Buellia De Not., 1846",-9.4,147.3333,1,Fungi
23835,"Buellia De Not., 1846",-9.4,147.333333,1,Fungi
23835,"Buellia De Not., 1846",-9.383333,147.05,1,Fungi
23835,"Buellia De Not., 1846",-9.1333,147.6833,5,Fungi
23835,Buellia amblyogona,-9.433333,147.133333,2,Fungi
23835,Buellia demutans,-9.133333,147.683333,1,Fungi
23835,Buellia dissa,-9.45,147.3667,1,Fungi
23835,Buellia gerontoides,-9.433333,147.35,1,Fungi
23835,Buellia maficola,-9.4,147.333333,1,Fungi
23835,Buellia spuria,-9.4,147.333333,1,Fungi
23835,Bulbothrix goebelii,-9.333333,147.233333,2,Fungi
23835,Bulbothrix tabacina,-9.4333,147.35,1,Fungi
23835,Bulbothrix tabacina,-9.416667,147.35,1,Fungi
23835,Byssolecania fumosonigricans,-9.45,147.3667,2,Fungi
23835,Byssolecania vezdae,-9.133333,147.666667,1,Fungi
23835,Byssoloma Trevis.,-9.1333,147.6667,1,Fungi
23835,Byssoloma dimerelloides,-9.45,147.366667,2,Fungi
23835,Byssoloma dimerelloides,-9.45,147.3667,1,Fungi
23835,Byssoloma leucoblepharum,-9.483333,147.516667,1,Fungi
23835,Byssoloma leucoblepharum,-9.45,147.3667,1,Fungi
23835,Byssoloma leucoblepharum,-9.416667,147.466667,2,Fungi
23835,Byssoloma subdiscordans,-9.133333,147.666667,2,Fungi
23835,Byssoloma subdiscordans,-9.133333,147.683333,2,Fungi
23835,Calathaspis I.M.Lamb & W.A.Weber,-8.883333,147.533333,1,Fungi
23835,"Calenia Müll.Arg., 1890",-9.416667,147.466667,2,Fungi
23835,"Calenia Müll.Arg., 1890",-9.366667,147.483333,2,Fungi
23835,"Calenia Müll.Arg., 1890",-8.583333,146.85,2,Fungi
23835,Calenia depressa,-9.45,147.3667,1,Fungi
23835,Calenia depressa,-9.416667,147.466667,2,Fungi
23835,Calenia graphidea,-9.45,147.3667,1,Fungi
23835,Calenia phyllogena,-9.45,147.3667,1,Fungi
23835,Calenia thelotremella,-9.45,147.3667,1,Fungi
23835,Calenia thelotremella,-9.416667,147.466667,6,Fungi
23835,Calenia thelotremella,-8.583333,146.85,2,Fungi
23835,Calicium hyperelloides,-9.133333,147.683333,1,Fungi
23835,Calicium salicinum,-9.133333,147.683333,1,Fungi
23835,Calopadia Vĕzda,-9.133333,147.683333,1,Fungi
23835,Calopadia Vĕzda,-8.583333,146.85,2,Fungi
23835,Calopadia fusca,-9.416667,147.466667,2,Fungi
23835,Calopadia fusca,-8.583333,146.85,2,Fungi
23835,Calopadia puiggarii,-9.433333,147.35,1,Fungi
23835,"Caloplaca Th.Fr., 1860",-9.433333,147.116667,3,Fungi
23835,"Caloplaca Th.Fr., 1860",-9.433333,147.133333,1,Fungi
23835,"Caloplaca Th.Fr., 1860",-9.4167,147.3333,2,Fungi
23835,"Caloplaca Th.Fr., 1860",-9.416667,147.333333,2,Fungi
23835,"Caloplaca Th.Fr., 1860",-9.416667,147.4,1,Fungi
23835,Caloplaca leptozona,-9.433333,147.35,1,Fungi
23835,Campylocarpon pseudofasciculare,-9.41755,147.37845,1,Fungi
23835,Cantharellaceae,-9.44475,147.34958,8,Fungi
23835,Carbacanthographis chionophora,-9.1333,147.6667,1,Fungi
23835,Carbonea,-9.433333,147.35,1,Fungi
23835,Castanediella couratarii,-9.4347,147.34867,3,Fungi
23835,Castanediella couratarii,-9.41755,147.37845,7,Fungi
23835,"Catapyrenium Flot., 1850",-9.433333,147.133333,2,Fungi
23835,Catarraphia dictyoplaca,-9.133333,147.666667,1,Fungi
23835,Catarraphia dictyoplaca,-9.1333,147.6667,2,Fungi
23835,"Catillaria A.Massal., 1852",-9.516667,147.3,1,Fungi
23835,"Catillaria A.Massal., 1852",-9.383333,147.45,2,Fungi
23835,"Catillochroma Kalb, 2007",-9.4333,147.35,1,Fungi
23835,"Catillochroma Kalb, 2007",-9.1333,147.6833,1,Fungi
23835,Catinaria Vain.,-9.45,147.3833,1,Fungi
23835,Catinaria Vain.,-9.4333,147.35,1,Fungi
23835,Catinaria Vain.,-9.416667,147.35,1,Fungi
23835,Cetrariopsis Kurok.,-8.933333,147.583333,1,Fungi
23835,Chaenothecopsis savonica,-9.4333,147.35,1,Fungi
23835,Chapsa A.Massal.,-9.1333,147.6667,1,Fungi
23835,Chapsa leprocarpa,-9.4333,147.35,1,Fungi
23835,Chiodecton Ach.,-9,147.166667,2,Fungi
23835,Chiodecton congestulum,-9.45,147.3667,1,Fungi
23835,Chiodecton leptosporum,-9.4333,147.35,2,Fungi
23835,"Chroodiscus (Müll.Arg.) Müll.Arg., 1890",-9.483333,147.516667,1,Fungi
23835,"Chroodiscus (Müll.Arg.) Müll.Arg., 1890",-8.616667,146.85,1,Fungi
23835,"Chroodiscus (Müll.Arg.) Müll.Arg., 1890",-8.583333,146.85,1,Fungi
23835,Chroodiscus mirificus,-8.583333,146.85,1,Fungi
23835,Chrysothrix candelaris,-9.45,147.383333,1,Fungi
23835,Chrysothrix candelaris,-9.1833,147.2333,1,Fungi
23835,Cintractia limitata,-9.45,147.216667,1,Fungi
23835,"Cladonia P.Browne, 1756",-9.416667,147.35,2,Fungi
23835,"Cladonia P.Browne, 1756",-9.333333,147.233333,1,Fungi
23835,"Cladonia P.Browne, 1756",-9.15,147.75,2,Fungi
23835,"Cladonia P.Browne, 1756",-9.066667,147.633333,1,Fungi
23835,"Cladonia P.Browne, 1756",-8.916667,147.516667,2,Fungi
23835,"Cladonia P.Browne, 1756",-8.916667,147.566667,2,Fungi
23835,"Cladonia P.Browne, 1756",-8.883333,147.533333,2,Fungi
23835,"Cladonia P.Browne, 1756",-8.533333,147.233333,2,Fungi
23835,Cladonia calycantha,-9.083333,147.633333,1,Fungi
23835,Cladonia calycantha,-9.066667,147.633333,1,Fungi
23835,Cladonia calycantha,-8.883333,147.533333,2,Fungi
23835,Cladonia fruticulosa,-9.416667,147.35,2,Fungi
23835,Cladonia fruticulosa,-9.4,147.333333,2,Fungi
23835,Cladonia fruticulosa,-9.383333,147.416667,4,Fungi
23835,Cladonia fruticulosa,-9.366667,147.483333,2,Fungi
23835,Cladonia ramulosa,-9.45,147.383333,1,Fungi
23835,Cladonia ramulosa,-9.383333,147.45,2,Fungi
23835,Cladonia ramulosa,-9.366667,147.35,1,Fungi
23835,Cladonia rappii,-8.55,147.25,1,Fungi
23835,Cladonia rappii,-8.533333,147.233333,2,Fungi
23835,Cladonia rappii,-8.502699,147.246675,2,Fungi
23835,Cladonia rei,-9.083333,147.633333,1,Fungi
23835,Cladonia subcariosa,-9.433333,147.35,1,Fungi
23835,Cladonia subpityrea,-9.416667,147.35,1,Fungi
23835,Cladonia subpityrea,-9.416667,147.4,1,Fungi
23835,Cladonia subpityrea,-9.416667,147.6,1,Fungi
23835,Cladonia subpityrea,-9.4,147.566667,1,Fungi
23835,Cladoniaceae,-9.416667,147.35,1,Fungi
23835,Cladoniaceae,-8.883333,147.533333,1,Fungi
23835,Cladosporium herbarum,-9.478472,147.148058,1,Fungi
23835,Clandestinotrema stylothecium,-9.1333,147.6667,1,Fungi
23835,Clathroporina mastoidea,-9.45,147.366667,2,Fungi
23835,Clathroporina mastoidea,-9.166667,147.183333,2,Fungi
23835,Clathroporina mastoidea,-9.133333,147.666667,1,Fungi
23835,Clathroporina mastoidea,-9.1333,147.6667,1,Fungi
